0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,8.000000000000000167e-02,2.999999999999999889e-01,7.399999999999999911e-01,1.199999999999999956e+00,2.360000000000000320e+00,4.219999999999999751e+00,5.839999999999999858e+00,7.860000000000000320e+00,1.100000000000000000e+01,1.350000000000000000e+01,1.567999999999999972e+01,1.771999999999999886e+01,2.016000000000000014e+01,2.285999999999999943e+01,2.508000000000000185e+01,2.714000000000000057e+01,2.869999999999999929e+01,3.075999999999999801e+01,3.300000000000000000e+01,3.450000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,8.000000000000000167e-02,2.999999999999999889e-01,7.600000000000000089e-01,1.379999999999999893e+00,2.700000000000000178e+00,5.200000000000000178e+00,8.240000000000000213e+00,1.159999999999999964e+01,1.540000000000000036e+01,1.891999999999999815e+01,2.137999999999999901e+01,2.414000000000000057e+01,2.641999999999999815e+01,2.946000000000000085e+01,3.248000000000000398e+01,3.421999999999999886e+01,3.624000000000000199e+01,3.880000000000000426e+01,4.075999999999999801e+01,4.274000000000000199e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,8.000000000000000167e-02,3.200000000000000067e-01,9.200000000000000400e-01,1.659999999999999920e+00,3.880000000000000338e+00,8.439999999999999503e+00,1.404000000000000092e+01,1.974000000000000199e+01,2.385999999999999943e+01,2.803999999999999915e+01,3.080000000000000071e+01,3.434000000000000341e+01,3.665999999999999659e+01,3.985999999999999943e+01,4.261999999999999744e+01,4.490000000000000568e+01,4.734000000000000341e+01,4.945999999999999375e+01,5.186000000000000654e+01,5.457999999999999829e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,8.000000000000000167e-02,3.200000000000000067e-01,1.139999999999999902e+00,2.899999999999999911e+00,8.859999999999999432e+00,2.133999999999999986e+01,2.930000000000000071e+01,3.248000000000000398e+01,3.758000000000000540e+01,4.303999999999999915e+01,4.558000000000000540e+01,4.859999999999999432e+01,5.121999999999999886e+01,5.534000000000000341e+01,5.820000000000000284e+01,6.111999999999999744e+01,6.292000000000000171e+01,6.615999999999999659e+01,6.806000000000000227e+01,6.998000000000000398e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,8.000000000000000167e-02,3.400000000000000244e-01,1.360000000000000098e+00,1.930000000000000071e+01,3.769999999999999574e+01,4.700000000000000000e+01,5.164000000000000057e+01,5.752000000000000313e+01,6.106000000000000227e+01,6.474000000000000909e+01,6.809999999999999432e+01,7.201999999999999602e+01,7.345999999999999375e+01,7.767999999999999261e+01,7.897999999999998977e+01,8.354000000000000625e+01,8.462000000000000455e+01,8.676000000000000512e+01,8.871999999999999886e+01,9.161999999999999034e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,8.000000000000000167e-02,4.600000000000000200e-01,4.524000000000000199e+01,7.494000000000001194e+01,7.714000000000000057e+01,8.205999999999998806e+01,8.678000000000000114e+01,8.712000000000000455e+01,9.250000000000000000e+01,9.421999999999999886e+01,9.615999999999999659e+01,9.951999999999999602e+01,1.018799999999999955e+02,1.050600000000000023e+02,1.066799999999999926e+02,1.089399999999999977e+02,1.100799999999999983e+02,1.137800000000000011e+02,1.155799999999999983e+02,1.179200000000000017e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,1.200000000000000094e-01,7.399999999999999911e-01,8.128000000000000114e+01,1.109200000000000017e+02,1.125000000000000000e+02,1.166599999999999966e+02,1.187600000000000051e+02,1.220399999999999920e+02,1.217800000000000011e+02,1.264000000000000057e+02,1.269599999999999937e+02,1.302199999999999989e+02,1.310399999999999920e+02,1.340000000000000000e+02,1.360399999999999920e+02,1.403000000000000114e+02,1.393799999999999955e+02,1.419399999999999977e+02,1.439600000000000080e+02,1.428599999999999852e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,1.399999999999999856e-01,6.768000000000000682e+01,1.418000000000000114e+02,1.504799999999999898e+02,1.511399999999999864e+02,1.570199999999999818e+02,1.542199999999999989e+02,1.560199999999999818e+02,1.552199999999999989e+02,1.611400000000000148e+02,1.576400000000000148e+02,1.617199999999999989e+02,1.622599999999999909e+02,1.628999999999999773e+02,1.661999999999999886e+02,1.663600000000000136e+02,1.666999999999999886e+02,1.715200000000000102e+02,1.764000000000000057e+02,1.749799999999999898e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,6.000000000000000472e-02,1.142600000000000051e+02,1.748799999999999955e+02,1.814799999999999898e+02,1.815600000000000023e+02,1.823799999999999955e+02,1.844600000000000080e+02,1.828799999999999955e+02,1.908799999999999955e+02,1.880400000000000205e+02,1.872800000000000011e+02,1.937000000000000171e+02,1.918999999999999773e+02,1.926799999999999784e+02,1.943999999999999773e+02,1.955000000000000000e+02,1.960800000000000125e+02,1.968399999999999750e+02,1.983799999999999955e+02,2.016999999999999886e+02,2.040200000000000102e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,6.000000000000000472e-02,1.379000000000000057e+02,2.104199999999999875e+02,2.071600000000000250e+02,2.060800000000000125e+02,2.141999999999999886e+02,2.211200000000000045e+02,2.189599999999999795e+02,2.203600000000000136e+02,2.205799999999999841e+02,2.201400000000000148e+02,2.231400000000000148e+02,2.234200000000000159e+02,2.196400000000000148e+02,2.233400000000000034e+02,2.307599999999999909e+02,2.230600000000000023e+02,2.248000000000000114e+02,2.253999999999999773e+02,2.322599999999999909e+02,2.271599999999999966e+02
