2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
2.219805194805194901e+02,1.993142857142857167e+02,1.730653266331658244e+02,1.433476394849785436e+02,1.123905109489051029e+02,5.128000000000000114e+01,1.500000000000000000e+01,1.189625850340136104e+01,2.433931484502446807e+01,2.943985307621671410e+01,4.333546734955185542e+01
