2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
2.339499999999999886e+02,2.113689655172414064e+02,1.876348484848484475e+02,1.599120481927711239e+02,1.333920353982300924e+02,9.664206349206347113e+01,4.251623931623932862e+01,4.945904761904760960e+01,5.176307253146490872e+00,5.426030398466384241e+00,5.548616325963009466e+00
